445.719	445.734	446.212	445.776	445.786	445.715	445.658	445.680	445.835	445.740	445.763	445.716	445.826	445.769	445.883	445.868	445.901	445.906	445.939	445.882	446.031	447.058	448.496	448.545	448.828	448.843	448.920	448.902	448.936	448.577	448.397	448.363	450.545	453.472	456.035	455.494	455.678	455.461	455.442	-45.937	-45.436	-45.760	-46.144	-46.180	-46.162	-46.208	-46.178	-46.197	-46.209	431.762	450.526	452.237	453.221	453.454	453.573	453.866	454.274	454.368	454.331	454.711	455.105	455.406	455.564	455.592	455.820	455.864	455.824	455.516	455.325	455.425	454.514	455.182	454.771	454.720	454.604	454.792	454.709	454.242	453.726	453.411	452.732	451.877	451.546	450.709	450.199	449.899	449.731	449.621	449.680	449.411	449.321	449.249	449.212	449.155	449.086	449.267	448.969	448.939	448.890	448.844	448.825	448.794	448.778	448.720	448.684	448.670	448.605	448.465	448.583	448.524	448.529	448.494	448.507	448.468	448.474	448.403	448.381	448.422	448.368	448.254	448.404	448.374	448.360	448.276	448.264	448.231	448.460	448.592	448.944	448.650	448.419	448.274	448.281	448.299	448.263	448.296	448.265	448.231	448.355	448.266	448.216	448.269	448.226	448.279	448.208	448.067	448.189	448.150	448.160	448.168	
448.922	448.940	449.396	448.981	448.986	448.921	448.863	448.888	449.042	448.944	448.972	448.922	449.031	448.977	449.067	449.071	449.106	449.110	449.140	449.092	449.237	450.254	451.707	451.756	452.033	452.055	452.114	452.121	452.150	451.791	451.607	451.573	453.774	456.729	459.295	458.748	458.944	458.718	458.698	-45.174	-44.673	-45.000	-45.384	-45.420	-45.404	-45.448	-45.421	-45.440	-45.448	434.957	453.836	455.537	456.518	456.736	456.850	457.136	457.543	457.650	457.599	457.979	458.374	458.672	458.832	458.860	459.087	459.133	459.097	458.796	458.601	458.704	457.801	458.467	458.049	457.991	457.878	458.074	457.968	457.507	456.991	456.668	455.976	455.120	454.795	453.953	453.435	453.131	452.957	452.849	452.898	452.635	452.545	452.473	452.431	452.377	452.300	452.475	452.188	452.159	452.100	452.058	452.038	452.008	451.987	451.930	451.894	451.881	451.812	451.675	451.792	451.735	451.735	451.700	451.714	451.680	451.685	451.607	451.592	451.626	451.571	451.459	451.612	451.579	451.566	451.486	451.471	451.435	451.646	451.794	452.150	451.854	451.625	451.488	451.486	451.505	451.464	451.497	451.468	451.438	451.540	451.470	451.420	451.479	451.428	451.481	451.414	451.276	451.399	451.356	451.373	451.372	
452.110	452.130	452.562	452.169	452.170	452.112	452.051	452.078	452.231	452.132	452.164	452.112	452.221	452.169	452.235	452.259	452.294	452.298	452.325	452.286	452.427	453.434	454.901	454.949	455.220	455.249	455.291	455.321	455.347	454.988	454.799	454.767	456.983	459.964	462.531	461.978	462.187	461.952	461.934	-44.411	-43.909	-44.240	-44.625	-44.661	-44.646	-44.687	-44.664	-44.683	-44.686	438.131	457.122	458.815	459.791	459.996	460.103	460.383	460.789	460.907	460.844	461.223	461.619	461.913	462.076	462.102	462.328	462.378	462.345	462.050	461.851	461.959	461.064	461.727	461.302	461.238	461.128	461.332	461.203	460.748	460.231	459.901	459.197	458.342	458.022	457.175	456.651	456.343	456.163	456.057	456.094	455.839	455.751	455.678	455.631	455.579	455.495	455.661	455.389	455.361	455.291	455.254	455.232	455.204	455.179	455.122	455.085	455.074	455.001	454.867	454.984	454.928	454.922	454.888	454.902	454.873	454.876	454.793	454.786	454.811	454.757	454.647	454.802	454.765	454.755	454.676	454.658	454.622	454.813	454.977	455.338	455.039	454.813	454.682	454.672	454.693	454.647	454.679	454.652	454.627	454.708	454.655	454.606	454.670	454.612	454.665	454.603	454.468	454.590	454.544	454.567	454.557	
455.281	455.303	455.710	455.339	455.336	455.285	455.222	455.248	455.402	455.302	455.337	455.284	455.392	455.342	455.385	455.428	455.465	455.468	455.490	455.461	455.599	456.596	458.077	458.122	458.387	458.424	458.449	458.502	458.523	458.165	457.972	457.942	460.171	463.177	465.742	465.184	465.405	465.161	465.147	-43.648	-43.147	-43.479	-43.866	-43.901	-43.889	-43.925	-43.906	-43.925	-43.925	441.284	460.379	462.068	463.039	463.231	463.332	463.605	464.008	464.138	464.063	464.441	464.840	465.128	465.292	465.319	465.540	465.597	465.566	465.277	465.076	465.185	464.299	464.961	464.529	464.458	464.352	464.563	464.412	463.963	463.446	463.109	462.394	461.542	461.225	460.374	459.843	459.533	459.347	459.243	459.265	459.023	458.936	458.861	458.809	458.758	458.669	458.824	458.569	458.541	458.460	458.428	458.404	458.378	458.351	458.294	458.254	458.245	458.169	458.040	458.154	458.100	458.088	458.055	458.068	458.045	458.047	457.959	457.959	457.974	457.921	457.815	457.970	457.931	457.923	457.845	457.823	457.788	457.960	458.138	458.505	458.202	457.980	457.855	457.836	457.859	457.810	457.839	457.815	457.795	457.854	457.820	457.772	457.839	457.775	457.827	457.770	457.640	457.760	457.712	457.740	457.722	
458.433	458.455	458.836	458.488	458.482	458.439	458.371	458.396	458.551	458.450	458.490	458.436	458.542	458.495	458.515	458.577	458.614	458.617	458.635	458.616	458.750	459.737	461.232	461.272	461.530	461.577	461.587	461.659	461.677	461.321	461.124	461.097	463.335	466.365	468.925	468.363	468.596	468.341	468.334	-42.886	-42.384	-42.719	-43.107	-43.142	-43.131	-43.163	-43.148	-43.168	-43.164	444.412	463.607	465.294	466.259	466.438	466.532	466.800	467.199	467.340	467.255	467.632	468.033	468.314	468.478	468.506	468.722	468.789	468.760	468.475	468.271	468.383	467.506	468.166	467.726	467.651	467.548	467.765	467.593	467.150	466.632	466.288	465.563	464.716	464.401	463.547	463.011	462.699	462.507	462.405	462.410	462.183	462.096	462.019	461.963	461.912	461.820	461.961	461.726	461.697	461.605	461.579	461.552	461.528	461.501	461.442	461.400	461.393	461.316	461.189	461.301	461.249	461.231	461.199	461.210	461.194	461.193	461.101	461.110	461.112	461.062	460.961	461.114	461.073	461.069	460.990	460.966	460.931	461.085	461.276	461.648	461.342	461.123	461.004	460.978	461.003	460.951	460.977	460.955	460.941	460.978	460.961	460.917	460.984	460.915	460.967	460.915	460.790	460.905	460.856	460.889	460.864	
461.563	461.585	461.940	461.614	461.605	461.571	461.497	461.519	461.676	461.574	461.619	461.564	461.669	461.625	461.623	461.703	461.739	461.742	461.757	461.748	461.879	462.856	464.363	464.397	464.649	464.705	464.702	464.792	464.806	464.453	464.252	464.229	466.474	469.526	472.079	471.513	471.756	471.492	471.493	-42.124	-41.622	-41.959	-42.350	-42.384	-42.374	-42.400	-42.389	-42.411	-42.402	447.513	466.802	468.490	469.449	469.615	469.703	469.967	470.360	470.509	470.416	470.792	471.196	471.470	471.634	471.663	471.872	471.951	471.922	471.641	471.435	471.549	470.681	471.339	470.891	470.813	470.713	470.936	470.743	470.305	469.786	469.436	468.703	467.863	467.548	466.692	466.151	465.838	465.642	465.540	465.527	465.317	465.230	465.151	465.092	465.039	464.944	465.070	464.857	464.825	464.724	464.704	464.674	464.652	464.627	464.563	464.520	464.515	464.438	464.314	464.422	464.372	464.349	464.318	464.326	464.317	464.314	464.219	464.235	464.225	464.177	464.082	464.233	464.191	464.189	464.108	464.082	464.048	464.185	464.387	464.765	464.455	464.240	464.127	464.094	464.120	464.066	464.089	464.069	464.061	464.077	464.076	464.037	464.102	464.030	464.080	464.033	463.916	464.024	463.976	464.012	463.980	
464.667	464.689	465.018	464.715	464.703	464.678	464.597	464.615	464.774	464.673	464.722	464.667	464.770	464.728	464.706	464.803	464.838	464.841	464.852	464.853	464.982	465.950	467.469	467.495	467.740	467.805	467.791	467.896	467.909	467.559	467.356	467.335	469.586	472.656	475.201	474.631	474.885	474.611	474.622	-41.363	-40.861	-41.198	-41.593	-41.626	-41.616	-41.637	-41.630	-41.654	-41.642	450.584	469.962	471.655	472.605	472.760	472.841	473.101	473.488	473.644	473.544	473.920	474.327	474.593	474.755	474.785	474.985	475.080	475.052	474.773	474.566	474.683	473.823	474.479	474.023	473.942	473.844	474.073	473.861	473.428	472.907	472.550	471.810	470.978	470.663	469.805	469.261	468.949	468.748	468.646	468.614	468.422	468.334	468.253	468.191	468.136	468.039	468.147	467.959	467.924	467.815	467.800	467.767	467.746	467.725	467.657	467.611	467.608	467.531	467.411	467.515	467.466	467.437	467.409	467.414	467.411	467.406	467.308	467.331	467.310	467.264	467.175	467.323	467.281	467.281	467.197	467.169	467.137	467.258	467.469	467.853	467.539	467.328	467.221	467.182	467.210	467.154	467.173	467.154	467.153	467.149	467.162	467.129	467.190	467.118	467.166	467.124	467.014	467.113	467.067	467.105	467.067	
467.744	467.765	468.068	467.787	467.772	467.756	467.668	467.683	467.844	467.742	467.797	467.741	467.841	467.802	467.763	467.875	467.907	467.911	467.919	467.929	468.057	469.015	470.546	470.561	470.800	470.876	470.852	470.969	470.982	470.635	470.431	470.412	472.668	475.754	478.288	477.716	477.978	477.696	477.718	-40.602	-40.101	-40.438	-40.836	-40.869	-40.858	-40.874	-40.870	-40.897	-40.882	453.621	473.085	474.785	475.726	475.869	475.944	476.201	476.581	476.742	476.636	477.013	477.423	477.682	477.841	477.871	478.062	478.174	478.145	477.868	477.661	477.781	476.929	477.583	477.119	477.036	476.940	477.173	476.943	476.514	475.992	475.627	474.882	474.060	473.743	472.884	472.337	472.028	471.823	471.719	471.667	471.495	471.406	471.324	471.259	471.201	471.103	471.191	471.030	470.989	470.875	470.864	470.828	470.807	470.794	470.718	470.670	470.669	470.594	470.478	470.577	470.529	470.495	470.469	470.470	470.473	470.466	470.366	470.396	470.363	470.320	470.238	470.382	470.340	470.342	470.254	470.225	470.195	470.301	470.521	470.910	470.591	470.384	470.282	470.238	470.268	470.210	470.226	470.208	470.213	470.190	470.216	470.191	470.246	470.175	470.221	470.183	470.082	470.170	470.127	470.166	470.124	
470.789	470.810	471.087	470.829	470.810	470.804	470.708	470.719	470.882	470.780	470.840	470.783	470.881	470.844	470.789	470.917	470.944	470.950	470.954	470.974	471.101	472.050	473.591	473.594	473.829	473.915	473.883	474.008	474.023	473.680	473.476	473.458	475.718	478.817	481.339	480.763	481.034	480.744	480.777	-39.842	-39.341	-39.678	-40.080	-40.113	-40.101	-40.110	-40.110	-40.141	-40.122	456.622	476.169	477.877	478.809	478.940	479.009	479.264	479.636	479.798	479.690	480.068	480.481	480.732	480.889	480.918	481.097	481.230	481.201	480.923	480.717	480.841	479.997	480.648	480.176	480.091	479.997	480.234	479.987	479.562	479.037	478.667	477.916	477.106	476.785	475.927	475.379	475.072	474.864	474.757	474.685	474.534	474.441	474.359	474.292	474.231	474.131	474.199	474.065	474.019	473.901	473.894	473.854	473.834	473.831	473.745	473.695	473.697	473.623	473.511	473.605	473.558	473.518	473.495	473.492	473.501	473.493	473.391	473.426	473.383	473.343	473.267	473.406	473.366	473.367	473.276	473.248	473.218	473.311	473.538	473.932	473.608	473.406	473.309	473.261	473.292	473.232	473.246	473.228	473.240	473.199	473.237	473.219	473.267	473.199	473.241	473.209	473.117	473.191	473.153	473.192	473.146	
473.800	473.820	474.074	473.837	473.814	473.817	473.713	473.721	473.885	473.783	473.848	473.791	473.885	473.851	473.784	473.924	473.946	473.954	473.955	473.983	474.110	475.050	476.602	476.590	476.822	476.917	476.880	477.012	477.029	476.690	476.486	476.468	478.733	481.842	484.351	483.771	484.049	483.753	483.798	-39.082	-38.583	-38.918	-39.324	-39.357	-39.343	-39.347	-39.349	-39.384	-39.362	459.583	479.210	480.928	481.849	481.971	482.033	482.287	482.652	482.811	482.703	483.082	483.498	483.742	483.896	483.924	484.090	484.245	484.215	483.937	483.731	483.862	483.024	483.670	483.191	483.106	483.013	483.253	482.990	482.569	482.041	481.665	480.909	480.113	479.787	478.930	478.383	478.079	477.867	477.757	477.665	477.536	477.439	477.356	477.287	477.222	477.122	477.168	477.061	477.009	476.890	476.885	476.843	476.823	476.832	476.734	476.683	476.686	476.615	476.507	476.596	476.549	476.505	476.484	476.479	476.490	476.483	476.379	476.418	476.366	476.329	476.259	476.395	476.356	476.356	476.262	476.233	476.205	476.285	476.518	476.917	476.588	476.390	476.297	476.247	476.279	476.217	476.230	476.212	476.229	476.172	476.220	476.211	476.251	476.187	476.226	476.197	476.115	476.174	476.142	476.179	476.132	
476.774	476.793	477.025	476.809	476.781	476.792	476.682	476.685	476.852	476.750	476.819	476.762	476.852	476.821	476.743	476.894	476.910	476.921	476.919	476.955	477.082	478.014	479.576	479.547	479.778	479.882	479.841	479.977	479.998	479.662	479.461	479.441	481.711	484.825	487.320	486.736	487.021	486.719	486.776	-38.322	-37.825	-38.159	-38.569	-38.601	-38.585	-38.583	-38.589	-38.628	-38.603	462.502	482.207	483.936	484.845	484.959	485.015	485.268	485.624	485.779	485.673	486.053	486.472	486.708	486.860	486.885	487.038	487.217	487.185	486.905	486.702	486.840	486.007	486.649	486.163	486.076	485.984	486.227	485.950	485.533	485.000	484.620	483.859	483.077	482.745	481.891	481.346	481.045	480.829	480.715	480.603	480.497	480.395	480.313	480.241	480.173	480.073	480.095	480.017	479.958	479.841	479.836	479.792	479.772	479.795	479.683	479.632	479.635	479.567	479.464	479.546	479.500	479.451	479.434	479.426	479.438	479.434	479.328	479.368	479.310	479.277	479.212	479.343	479.307	479.303	479.208	479.179	479.151	479.221	479.459	479.861	479.528	479.334	479.245	479.194	479.226	479.162	479.175	479.157	479.178	479.106	479.163	479.162	479.194	479.136	479.170	479.146	479.074	479.117	479.093	479.126	479.078	
479.707	479.725	479.936	479.740	479.707	479.725	479.611	479.609	479.778	479.677	479.748	479.692	479.777	479.750	479.664	479.825	479.833	479.849	479.842	479.886	480.014	480.938	482.509	482.461	482.694	482.805	482.763	482.900	482.928	482.594	482.395	482.373	484.647	487.764	490.246	489.655	489.947	489.640	489.708	-37.562	-37.067	-37.399	-37.813	-37.846	-37.828	-37.819	-37.828	-37.871	-37.844	465.375	485.156	486.897	487.795	487.900	487.951	488.204	488.552	488.698	488.596	488.978	489.400	489.629	489.779	489.801	489.938	490.142	490.108	489.826	489.626	489.772	488.943	489.580	489.089	489.000	488.909	489.154	488.864	488.450	487.912	487.530	486.764	485.998	485.657	484.808	484.266	483.967	483.747	483.629	483.498	483.415	483.307	483.226	483.151	483.080	482.979	482.977	482.928	482.863	482.750	482.743	482.698	482.678	482.716	482.589	482.538	482.541	482.476	482.378	482.453	482.407	482.355	482.340	482.331	482.342	482.344	482.234	482.276	482.213	482.182	482.122	482.249	482.215	482.207	482.111	482.081	482.055	482.115	482.358	482.762	482.425	482.235	482.149	482.098	482.129	482.065	482.077	482.059	482.084	481.999	482.064	482.071	482.095	482.042	482.072	482.052	481.989	482.017	482.001	482.029	481.981	
482.597	482.613	482.806	482.630	482.590	482.615	482.497	482.491	482.663	482.561	482.634	482.579	482.660	482.636	482.544	482.712	482.713	482.733	482.723	482.773	482.901	483.818	485.399	485.330	485.567	485.685	485.642	485.778	485.814	485.481	485.286	485.261	487.540	490.657	493.125	492.526	492.824	492.514	492.593	-36.802	-36.310	-36.640	-37.058	-37.091	-37.071	-37.055	-37.068	-37.115	-37.085	468.199	488.057	489.810	490.694	490.792	490.839	491.091	491.431	491.565	491.470	491.854	492.280	492.502	492.649	492.668	492.788	493.019	492.982	492.698	492.501	492.657	491.830	492.461	491.966	491.875	491.784	492.033	491.730	491.319	490.775	490.391	489.621	488.870	488.520	487.677	487.139	486.844	486.618	486.495	486.347	486.286	486.173	486.094	486.015	485.940	485.840	485.813	485.792	485.721	485.614	485.603	485.558	485.538	485.591	485.449	485.400	485.400	485.340	485.246	485.314	485.268	485.214	485.201	485.192	485.200	485.209	485.096	485.136	485.070	485.042	484.987	485.110	485.078	485.064	484.969	484.939	484.914	484.965	485.212	485.616	485.276	485.090	485.007	484.956	484.986	484.922	484.935	484.917	484.944	484.848	484.919	484.934	484.950	484.904	484.928	484.912	484.859	484.872	484.864	484.886	484.840	
485.440	485.454	485.632	485.473	485.428	485.458	485.336	485.328	485.501	485.401	485.473	485.420	485.496	485.474	485.380	485.553	485.547	485.571	485.558	485.614	485.742	486.652	488.242	488.151	488.395	488.518	488.477	488.610	488.654	488.321	488.131	488.102	490.386	493.501	495.954	495.345	495.651	495.336	495.426	-36.043	-35.554	-35.882	-36.304	-36.336	-36.313	-36.292	-36.307	-36.358	-36.327	470.973	490.906	492.671	493.542	493.633	493.675	493.928	494.261	494.380	494.295	494.678	495.109	495.323	495.469	495.485	495.586	495.844	495.805	495.518	495.324	495.491	494.664	495.291	494.791	494.697	494.607	494.859	494.545	494.136	493.586	493.201	492.427	491.692	491.333	490.497	489.964	489.671	489.439	489.312	489.147	489.109	488.989	488.912	488.829	488.751	488.651	488.600	488.606	488.530	488.430	488.412	488.368	488.350	488.419	488.260	488.214	488.211	488.156	488.064	488.126	488.081	488.025	488.014	488.004	488.008	488.028	487.909	487.947	487.880	487.854	487.804	487.922	487.893	487.873	487.780	487.748	487.725	487.769	488.018	488.422	488.079	487.897	487.816	487.765	487.793	487.731	487.744	487.728	487.755	487.650	487.727	487.748	487.757	487.719	487.736	487.724	487.680	487.679	487.680	487.693	487.651	
488.234	488.246	488.410	488.267	488.217	488.252	488.128	488.117	488.292	488.193	488.263	488.211	488.284	488.264	488.169	488.345	488.332	488.362	488.345	488.407	488.533	489.438	491.037	490.921	491.173	491.302	491.264	491.392	491.446	491.111	490.926	490.894	493.182	496.294	498.731	498.111	498.423	498.105	498.205	-35.284	-34.799	-35.123	-35.549	-35.581	-35.556	-35.529	-35.547	-35.601	-35.568	473.694	493.702	495.477	496.336	496.420	496.457	496.712	497.038	497.139	497.066	497.448	497.884	498.091	498.235	498.248	498.331	498.615	498.573	498.284	498.093	498.271	497.445	498.066	497.564	497.466	497.376	497.631	497.308	496.899	496.342	495.959	495.181	494.461	494.092	493.264	492.736	492.446	492.208	492.077	491.897	491.879	491.753	491.679	491.592	491.510	491.411	491.337	491.367	491.286	491.196	491.170	491.128	491.111	491.195	491.020	490.977	490.970	490.921	490.831	490.886	490.842	490.786	490.777	490.766	490.766	490.798	490.672	490.707	490.640	490.615	490.569	490.682	490.656	490.629	490.539	490.507	490.487	490.524	490.774	491.177	490.831	490.653	490.574	490.524	490.548	490.490	490.502	490.489	490.515	490.402	490.484	490.512	490.515	490.483	490.494	490.484	490.449	490.436	490.444	490.449	490.411	
490.976	490.985	491.139	491.011	490.955	490.993	490.867	490.856	491.032	490.934	491.001	490.950	491.022	491.001	490.909	491.085	491.067	491.101	491.082	491.147	491.272	492.172	493.779	493.639	493.900	494.034	494.000	494.122	494.185	493.849	493.668	493.633	495.927	499.032	501.453	500.819	501.140	500.818	500.927	-34.524	-34.044	-34.365	-34.794	-34.826	-34.799	-34.766	-34.788	-34.844	-34.809	476.359	496.441	498.227	499.074	499.150	499.183	499.439	499.760	499.840	499.782	500.162	500.603	500.804	500.944	500.955	501.020	501.331	501.285	500.994	500.806	500.994	500.169	500.785	500.280	500.178	500.088	500.347	500.016	499.607	499.043	498.661	497.880	497.174	496.795	495.977	495.454	495.166	494.921	494.788	494.594	494.596	494.463	494.392	494.301	494.216	494.118	494.020	494.073	493.989	493.909	493.873	493.833	493.818	493.916	493.727	493.688	493.676	493.632	493.544	493.592	493.549	493.493	493.486	493.475	493.470	493.516	493.382	493.413	493.348	493.324	493.280	493.388	493.366	493.332	493.245	493.213	493.195	493.228	493.477	493.878	493.529	493.356	493.278	493.229	493.249	493.196	493.208	493.198	493.220	493.102	493.188	493.222	493.219	493.194	493.199	493.190	493.164	493.141	493.155	493.151	493.119	
493.663	493.669	493.816	493.700	493.641	493.680	493.553	493.541	493.719	493.622	493.685	493.635	493.706	493.683	493.596	493.770	493.748	493.786	493.766	493.834	493.957	494.852	496.467	496.301	496.573	496.713	496.684	496.797	496.870	496.531	496.356	496.318	498.618	501.714	504.117	503.469	503.798	503.472	503.590	-33.765	-33.289	-33.607	-34.040	-34.071	-34.041	-34.004	-34.028	-34.086	-34.051	478.966	499.122	500.918	501.753	501.821	501.848	502.107	502.424	502.482	502.440	502.818	503.263	503.458	503.595	503.604	503.651	503.987	503.939	503.647	503.459	503.658	502.834	503.445	502.939	502.833	502.742	503.004	502.667	502.256	501.686	501.305	500.521	499.829	499.441	498.632	498.114	497.830	497.576	497.444	497.235	497.255	497.117	497.048	496.953	496.865	496.768	496.649	496.721	496.635	496.567	496.519	496.482	496.470	496.580	496.378	496.342	496.326	496.287	496.199	496.241	496.201	496.146	496.140	496.127	496.118	496.179	496.036	496.062	496.000	495.977	495.935	496.037	496.020	495.978	495.895	495.864	495.849	495.879	496.125	496.522	496.171	496.003	495.926	495.877	495.893	495.846	495.857	495.853	495.868	495.748	495.837	495.876	495.868	495.850	495.849	495.840	495.822	495.791	495.809	495.797	495.772	
496.293	496.296	496.438	496.332	496.271	496.310	496.183	496.172	496.349	496.256	496.312	496.263	496.335	496.309	496.228	496.399	496.373	496.415	496.394	496.464	496.585	497.476	499.097	498.906	499.188	499.336	499.311	499.415	499.497	499.156	498.985	498.945	501.253	504.338	506.720	506.057	506.397	506.065	506.191	-33.006	-32.534	-32.849	-33.286	-33.315	-33.284	-33.243	-33.270	-33.329	-33.292	481.513	501.743	503.547	504.372	504.431	504.452	504.714	505.028	505.062	505.038	505.414	505.862	506.053	506.186	506.193	506.223	506.583	506.532	506.240	506.052	506.260	505.438	506.045	505.536	505.428	505.335	505.599	505.258	504.844	504.269	503.890	503.103	502.422	502.028	501.228	500.714	500.434	500.172	500.042	499.819	499.855	499.713	499.646	499.546	499.455	499.360	499.222	499.310	499.223	499.167	499.106	499.072	499.062	499.184	498.971	498.939	498.918	498.883	498.795	498.831	498.794	498.741	498.736	498.720	498.710	498.785	498.631	498.654	498.595	498.573	498.531	498.627	498.615	498.566	498.486	498.457	498.445	498.474	498.716	499.108	498.756	498.592	498.515	498.468	498.478	498.439	498.448	498.450	498.458	498.337	498.428	498.473	498.460	498.448	498.441	498.431	498.420	498.384	498.405	498.384	498.367	
498.865	498.864	499.004	498.906	498.843	498.881	498.755	498.744	498.920	498.831	498.881	498.832	498.906	498.875	498.803	498.968	498.940	498.985	498.965	499.035	499.153	500.043	501.668	501.452	501.744	501.901	501.881	501.974	502.065	501.721	501.554	501.512	503.828	506.900	509.261	508.582	508.933	508.596	508.729	-32.246	-31.780	-32.090	-32.531	-32.558	-32.526	-32.482	-32.511	-32.571	-32.533	483.998	504.302	506.113	506.929	506.977	506.993	507.258	507.569	507.578	507.574	507.947	508.397	508.585	508.714	508.720	508.735	509.115	509.063	508.771	508.583	508.798	507.981	508.582	508.072	507.961	507.865	508.132	507.789	507.369	506.790	506.414	505.623	504.953	504.553	503.763	503.253	502.976	502.706	502.579	502.343	502.393	502.248	502.183	502.078	501.986	501.891	501.738	501.838	501.750	501.707	501.633	501.601	501.594	501.726	501.503	501.475	501.450	501.419	501.330	501.360	501.326	501.277	501.272	501.253	501.242	501.333	501.167	501.186	501.130	501.108	501.066	501.156	501.150	501.093	501.016	500.990	500.981	501.012	501.247	501.633	501.280	501.122	501.044	500.998	501.004	500.972	500.979	500.989	500.988	500.867	500.959	501.010	500.993	500.987	500.975	500.961	500.958	500.916	500.940	500.912	500.902	
501.375	501.370	501.511	501.419	501.356	501.390	501.267	501.257	501.430	501.347	501.390	501.340	501.418	501.380	501.317	501.475	501.446	501.494	501.477	501.546	501.661	502.549	504.177	503.937	504.240	504.406	504.391	504.470	504.570	504.225	504.060	504.018	506.344	509.399	511.737	511.041	511.405	511.062	511.201	-31.487	-31.026	-31.332	-31.777	-31.801	-31.769	-31.722	-31.753	-31.813	-31.774	486.418	506.798	508.613	509.422	509.459	509.468	509.737	510.045	510.029	510.046	510.417	510.867	511.053	511.177	511.182	511.184	511.583	511.529	511.239	511.050	511.270	510.458	511.056	510.542	510.431	510.330	510.600	510.255	509.829	509.248	508.874	508.079	507.419	507.016	506.235	505.728	505.455	505.177	505.055	504.806	504.869	504.721	504.657	504.547	504.454	504.361	504.194	504.302	504.215	504.185	504.097	504.068	504.063	504.203	503.973	503.948	503.920	503.891	503.801	503.826	503.797	503.750	503.747	503.722	503.713	503.818	503.640	503.656	503.604	503.582	503.538	503.622	503.622	503.558	503.484	503.461	503.456	503.490	503.717	504.095	503.742	503.589	503.512	503.465	503.467	503.443	503.448	503.466	503.454	503.336	503.429	503.484	503.464	503.464	503.447	503.429	503.432	503.387	503.412	503.377	503.376	
503.823	503.813	503.957	503.869	503.807	503.838	503.717	503.708	503.877	503.801	503.835	503.786	503.867	503.822	503.770	503.920	503.891	503.941	503.927	503.993	504.107	504.993	506.624	506.359	506.672	506.848	506.838	506.904	507.012	506.664	506.502	506.460	508.797	511.833	514.146	513.434	513.812	513.462	513.605	-30.727	-30.271	-30.574	-31.022	-31.044	-31.011	-30.962	-30.995	-31.055	-31.014	488.774	509.228	511.047	511.849	511.874	511.875	512.149	512.454	512.413	512.450	512.821	513.269	513.455	513.575	513.579	513.569	513.983	513.930	513.642	513.452	513.676	512.870	513.463	512.947	512.836	512.730	513.002	512.657	512.223	511.641	511.270	510.470	509.817	509.414	508.643	508.137	507.867	507.584	507.467	507.206	507.278	507.131	507.066	506.952	506.858	506.767	506.588	506.702	506.616	506.598	506.499	506.471	506.467	506.614	506.380	506.356	506.327	506.298	506.206	506.229	506.204	506.161	506.159	506.128	506.121	506.239	506.049	506.063	506.014	505.992	505.946	506.023	506.029	505.959	505.886	505.869	505.868	505.906	506.123	506.493	506.141	505.992	505.915	505.869	505.867	505.852	505.854	505.881	505.857	505.743	505.835	505.895	505.872	505.876	505.856	505.833	505.843	505.794	505.819	505.779	505.786	
506.207	506.192	506.341	506.254	506.194	506.221	506.104	506.095	506.259	506.192	506.217	506.168	506.253	506.200	506.158	506.300	506.273	506.323	506.313	506.375	506.488	507.375	509.005	508.718	509.041	509.226	509.220	509.272	509.387	509.038	508.878	508.836	511.186	514.201	516.487	515.758	516.152	515.794	515.941	-29.968	-29.517	-29.816	-30.267	-30.286	-30.254	-30.203	-30.237	-30.296	-30.255	491.065	511.593	513.413	514.210	514.221	514.214	514.494	514.795	514.728	514.787	515.158	515.603	515.790	515.905	515.909	515.889	516.316	516.263	515.978	515.787	516.012	515.214	515.804	515.284	515.173	515.062	515.337	514.991	514.549	513.967	513.598	512.793	512.148	511.747	510.985	510.480	510.212	509.925	509.814	509.542	509.622	509.476	509.409	509.290	509.197	509.107	508.921	509.036	508.953	508.946	508.836	508.809	508.806	508.958	508.722	508.698	508.669	508.639	508.546	508.566	508.546	508.506	508.504	508.468	508.464	508.593	508.393	508.406	508.358	508.337	508.289	508.357	508.371	508.294	508.223	508.212	508.213	508.259	508.465	508.825	508.476	508.330	508.252	508.207	508.203	508.195	508.194	508.230	508.194	508.085	508.175	508.241	508.215	508.224	508.200	508.171	508.187	508.135	508.160	508.116	508.131	
